,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
19,-0.54508513,-0.028108092,-0.14909528,-0.63421416,0.32939997,0.41681576,0.34814322,0.51812935,0.5338346,0.09949082,0.43385863,0.55896443,-0.081183136,-0.5152827,-0.63678914,-0.04450448,0.13275076,-0.37860167,-0.5529229,0.26064298,0.48378217,-0.43194482,-0.32856098,0.013205864,-0.37212148,-0.26069704,-0.2818559,-0.07369189,-0.5595687,0.31376755,-0.22897507,-0.039321806
20,-0.123165764,-0.3153674,-0.48117912,-0.05426039,0.23799056,0.16976574,0.26109,0.17098127,-0.28572273,-0.16113466,0.19978082,0.3513359,-0.35625777,-0.018218312,-0.00729221,0.20500496,0.33530036,-0.27911597,-0.2683464,0.45904258,-0.022526842,-0.05773286,0.06626172,-0.47523084,-0.34428802,-0.43186286,-0.5910675,-0.50341195,-0.14538008,0.28096992,-0.529102,0.27671742
21,0.13640997,0.5001962,0.5141421,0.29149005,-0.20154926,-0.2877739,-0.13253759,-0.26633236,0.089069255,0.37480682,-0.010652038,-0.18674889,0.62152594,0.120696634,0.103551716,-0.2369891,-0.5953495,0.50010544,0.09105533,-0.6290127,-0.10968077,0.22983016,0.23533438,0.4608924,0.27914873,0.3178475,0.40955552,0.44677424,0.003923065,-0.37470886,0.50956327,-0.4759091
22,0.44760728,-0.0022854218,0.036240205,0.5628103,-0.41579467,-0.4802692,-0.4222639,-0.33313704,-0.8897531,0.004741364,-0.62713206,-0.54844505,0.1824453,0.38405323,0.518304,-0.044393864,0.037379958,0.11373625,0.45685172,0.018002981,-0.44693598,0.38248122,0.63390774,0.042910054,0.13755962,0.21827348,0.12518734,0.15609011,0.45996514,-0.424206,-0.08246156,-0.061141476
23,-0.33063722,-0.008907276,-0.11285564,-0.5808093,0.5878434,0.50085294,0.33123583,0.30759963,0.56685513,0.189826,0.41065216,0.59394234,-0.0133380825,-0.40382206,-0.5990731,-0.10281361,0.0049473825,-0.06269983,-0.39239123,0.08720957,0.33126172,-0.20678209,-0.27112567,0.12700766,-0.14437161,-0.124625765,-0.054317486,0.20838179,-0.45022187,0.35313237,0.15727215,0.037463926
24,0.2988031,0.20457834,0.24147858,0.6026987,-0.45768806,-0.46012792,-0.55938566,-0.48290765,-0.612806,0.10658899,-0.5005957,-0.48391554,0.027706297,0.2654463,0.55797213,-0.16307075,-0.1410215,0.10972147,0.35621238,-0.16098896,-0.51100713,0.38577572,0.43938252,0.11473675,0.13681294,0.18906906,0.17776777,0.106136896,0.484245,-0.4217498,0.09474318,0.01667602
25,-0.46617264,0.08901979,-0.14882895,-0.30622527,0.45560455,0.4005629,0.35619023,0.49274492,0.5237155,0.0024584304,0.51461834,0.32037118,-0.13967292,-0.340746,-0.56424284,-0.27060825,-0.06505132,-0.14240488,-0.42777988,-0.016153412,0.6098458,-0.26374575,-0.27436036,0.044974223,-0.2575978,0.026086232,0.01620466,-0.0693481,-0.3579527,0.5242642,0.10393975,-0.088759825
26,0.46900767,0.3312785,0.015618133,0.31185195,-0.4662605,-0.47209075,-0.4710755,-0.621149,-0.6946358,0.072886266,-0.3962751,-0.46111214,0.07314618,0.4757088,0.6273094,0.057640854,-0.16740564,0.18564051,0.43466634,-0.028966706,-0.60388744,0.46914265,0.32487473,-0.07373402,0.09236874,0.053415626,0.23054866,0.06688687,0.67500407,-0.5976016,0.14909044,0.10162964
27,-0.123478435,-0.40826812,-0.42183518,-0.327872,0.13050033,0.19311637,0.16549277,0.10109115,-0.11272107,-0.48972696,0.15477324,0.18054748,-0.2925394,-0.30958647,-0.24219334,0.26043597,0.44342718,-0.47394708,-0.3907945,0.35597253,0.25011772,-0.32730454,-0.27305588,-0.33474964,-0.3384061,-0.5168098,-0.37017217,-0.5126093,-0.2801321,0.09882524,-0.4191829,0.5458484
28,-0.23881853,0.021209948,-0.11536442,-0.58454347,0.39830735,0.45439288,0.23846054,0.5943314,0.5940326,-0.139419,0.50153095,0.3805127,0.06446198,-0.42461258,-0.29668579,0.060306277,0.17293887,-0.07864335,-0.57083553,0.086407684,0.3766782,-0.5809402,-0.6373507,-0.24997294,-0.12472302,0.020817097,-0.21076934,-0.1568688,-0.36116767,0.36851448,-0.15496798,-0.046601802
29,-0.33160916,-0.3645983,-0.5499795,-0.026655942,0.2793415,0.040647976,0.2817768,0.33454913,-0.23906586,-0.35579044,0.25846317,0.2277649,-0.42593893,-0.038414657,-0.21028933,0.26616743,0.33093476,-0.42174664,-0.16038665,0.5869013,0.009038455,-0.36591533,-0.32728034,-0.56280226,-0.58692294,-0.32149872,-0.4368728,-0.322724,-0.27247432,0.1423134,-0.39995024,0.31744456
30,-0.1291624,-0.48032156,-0.48484847,-0.11296701,0.10156891,-0.076097235,0.35466743,0.115800306,-0.12146441,-0.4253986,0.1602472,-0.040803768,-0.31446365,-0.23234709,0.0495973,0.6362452,0.55830216,-0.25421253,-0.16281739,0.6312605,0.21596713,-0.23092058,0.017199712,-0.6218977,-0.33477223,-0.33231607,-0.6016251,-0.66177565,-0.10456435,0.21185888,-0.36108348,0.3444726
31,-0.4612734,-0.11473994,0.06660992,-0.48203576,0.542381,0.29035223,0.5237312,0.42906556,0.31535813,0.034375012,0.42166764,0.31229958,-0.11689751,-0.23081103,-0.47061172,-0.059714604,0.058846887,-0.033976626,-0.51521766,0.19489497,0.43412048,-0.25340557,-0.5744804,-0.2008304,-0.22328666,-0.016578078,-0.1043993,-0.12534004,-0.5212513,0.28089976,-0.1652629,0.07692215
